StrID,msID,mu.se_A,mu.se_B,mu.se_C,mu_A,mu_B,mu_C,pi.se_A,pi.se_B,pi.se_C,pi_A,pi_B,pi_C,sigma.se_A,sigma.se_B,sigma.se_C,sigma_A,sigma_B,sigma_C,MS.Day,UNIT,ENTRY,MS.Ord,MS.tecRep
Str125,485,0.0927207888078283,0.4471756774297281,0.45728528320914186,3.0387731709689456,1.7948988835069615,-0.18964133360814023,0.1453880742055645,0.14790713807486228,0.03636928724356596,0.6517101517670146,0.3151483865798221,0.03314146165316329,0.0641668244447035,0.27250972808728335,0.31614229216659034,0.41392619476068804,0.7677284030950402,0.3509127583451593,12,408,199,34,1
Str125,486,0.09255967755954887,0.4458790125668785,0.4564409160887623,3.0386772870845635,1.79431586089375,-0.1900862574355617,0.1450672654469532,0.14759883809238264,0.036268819834535976,0.6515434926641155,0.3153907509523375,0.03306575638354707,0.06407063445160631,0.2718104318841353,0.31567684634104565,0.4135433361377495,0.7675902876091949,0.3504599416051858,12,408,199,34,2
Str125,487,0.07312068367434761,0.5366852628235254,0.4632743511567486,3.061028032365881,1.6095284596979946,-0.26594216464881737,0.11653196700564866,0.12460416112402818,0.03017495765162536,0.7551949738365344,0.22637777691611438,0.018427249247351146,0.05357908154582542,0.38940300344171974,0.34810539675775815,0.4174440842598296,0.8130347868432696,0.28621031435798655,2,410,199,35,1
Str125,488,0.07301191308129186,0.535038886128785,0.4632599686187587,3.0610792056236593,1.6100140414707877,-0.2654580557845659,0.11627247597620283,0.12429945745916729,0.030124595471529986,0.7550507795276503,0.22653505166031027,0.01841416881203944,0.05349447274542757,0.3879822893345966,0.3478036277155783,0.4170276272882128,0.8126158745544036,0.28616159317764606,2,410,199,35,2
Str126,489,0.08080719473063736,0.42231488357897173,0.3845050942041207,3.044149616528097,1.5505526017561544,-0.28268842984812287,0.12326753082512504,0.13785684075253848,0.0351768173365561,0.6832785461846813,0.29034938890121503,0.026372064914103682,0.05654723459261019,0.3675495079204304,0.28423146462854404,0.4051516254125372,0.7737857633876599,0.2938237244289328,12,216,135,18,1
Str126,490,0.08072602530622094,0.42058903073688936,0.38403180479344945,3.0444185213287205,1.5507862272775483,-0.28276297583448556,0.12302724985614077,0.1375841881123226,0.03508468483452053,0.6828558521504295,0.2907718554462051,0.02637229240336544,0.05646904532082239,0.36634519394428416,0.2836543059219899,0.4046506576162033,0.7729663391340386,0.293789109096253,12,216,135,18,2
Str126,491,0.08357705506980963,0.41257903080073804,0.3803678882616185,3.032173604625759,1.5355267497917233,-0.2970430159686695,0.12596062846696265,0.14075020048943687,0.03463004221801708,0.6722060846303922,0.3021061371933516,0.02568777817625616,0.05786307129083991,0.36083890381950384,0.2831075594601365,0.4063132850246161,0.7693319444427333,0.2882528618216621,8,308,135,26,1
Str126,492,0.08226140399555638,0.40250593559003334,0.3787182736596235,3.0319492515786832,1.5395267695797006,-0.2963700908215327,0.12296877515430893,0.1368666463745946,0.03422011214053079,0.6701817421542517,0.3040155140568631,0.025802743788885137,0.05703118696574375,0.34662252395814463,0.2813374321450255,0.4039297804208081,0.7694157208324613,0.28879923060770213,8,308,135,26,2
Str127,493,0.08677715781336466,0.08807976264431545,0.4160879639383739,3.0222441963350115,1.3381369856730616,-0.29780573231462293,0.06106281379053934,0.06571518798051595,0.01860084367527013,0.3995114890485346,0.5851249766975798,0.015363534253885645,0.06488551711125022,0.08825728793920523,0.28641823804622263,0.38052777306558744,0.499905786087264,0.27055294615075665,5,185,8,16,1
Str127,494,0.08685330742762197,0.08781050671636426,0.4168271231171137,3.0206399572534255,1.3370074770227354,-0.2975453972362423,0.06100270183735258,0.06564452674424646,0.01858380527732818,0.39888487539018813,0.5857847954535743,0.015330329156237573,0.0649517388608108,0.08795541252864593,0.286882730971348,0.38073818013683275,0.49912477158835267,0.2705732840820223,5,185,8,16,2
Str127,495,0.09461812564586382,0.3632789783509909,0.38076177485075696,3.0616953646385157,1.6281737859026175,-0.2678881578628828,0.13787055029763373,0.1509745423658165,0.035433056680104276,0.5895829968008592,0.38135969579611884,0.02905730740302189,0.06478918434693998,0.2936492263264282,0.2739394150408671,0.4046701016433287,0.7713879876392019,0.2992958962918452,7,223,8,19,1
Str127,496,0.09429319408505749,0.3605430031800382,0.3797767919075144,3.0611497271709935,1.6292342368334325,-0.26769029502677555,0.13723650643747687,0.15021250585162227,0.035347904018826044,0.5882932819356073,0.38253364871601536,0.029173069348377434,0.06460771599840474,0.2910571840103996,0.2730258174522826,0.4034751387120983,0.7705943687712526,0.29959455568987375,7,223,8,19,2
Str128,497,0.0709581710227826,0.4673692096891572,0.42818540308981307,2.9953063997666414,1.5325647991451592,-0.2786927720943869,0.10899434255059985,0.11898781224917614,0.03414201510731086,0.7350165609011068,0.24213847154923496,0.022844967549658337,0.051252368068098825,0.36226943476222556,0.32184718133903734,0.40316873137102777,0.7922491028631606,0.29305002104077194,7,139,90,12,1
Str128,498,0.0709819708297245,0.4674299089113872,0.428103607087609,2.994851781231349,1.5318296919618877,-0.2782052119646028,0.10907421435056662,0.11912785126942589,0.03413368341763999,0.7351458102105146,0.24203743583933818,0.022816753950147286,0.051251993621788346,0.3629211946691974,0.3216406211138269,0.40316011483547115,0.7917264205030189,0.2928577746262903,7,139,90,12,2
Str129,499,0.1253852395756674,0.2975521075265168,0.31554273324492604,3.0315494800680374,1.7185778098132751,-0.18748451810998368,0.16392856197648847,0.17737207997045756,0.030723278410588927,0.4807696285895705,0.4813759091966996,0.037854462213729886,0.07633041140444968,0.24598658302393883,0.21395582207117492,0.3739300463615036,0.6505749809364502,0.3225800108220806,1,313,41,27,1
Str129,500,0.12488024789231107,0.29545826060612074,0.3154015150542367,3.031939611081904,1.716955938451656,-0.18775666977724084,0.16279322262631218,0.17621990379602492,0.030663522113909946,0.48067840060133227,0.48155294047095526,0.03776865892771249,0.07609413624551901,0.24507178993793707,0.21384680929352787,0.37322314818711055,0.6497500692121626,0.32227016328845187,1,313,41,27,2
Str129,501,0.12577074730307258,0.28358385136845293,0.30508800905990235,2.9955314695891357,1.6124761708182858,-0.21958149344117253,0.15350013028197868,0.1717206721024764,0.0355721604046289,0.4910800958724918,0.4649610386641426,0.04395886546336559,0.07693211435548869,0.26952819422961904,0.20551942357929256,0.3796387398703253,0.6432328781540559,0.3179531963840778,8,332,41,28,1
Str129,502,0.12551816793849493,0.28110887207241486,0.30455367124936905,2.995388767363332,1.611104883848461,-0.21934263321128122,0.1524306894463589,0.17057775806876407,0.03549790489413512,0.49068134261269847,0.46530984045517176,0.04400881693212982,0.07678201051606053,0.26781854513378656,0.20517512182929426,0.37928937220179537,0.6417531167769941,0.3179708939390914,8,332,41,28,2
Str130,503,0.09576466421809414,0.25165862216986856,0.3520182695578634,3.108822945501712,1.4947544616822646,-0.27106493803067117,0.10604186029212484,0.12444608026472394,0.03486453571614899,0.5975709927949318,0.36887462297322743,0.03355438423184082,0.06326416965611968,0.2877716322859395,0.23802429801496336,0.40009451678130586,0.6578951352337031,0.3031856397748617,8,392,81,33,1
Str130,504,0.09525152965478395,0.2486888409279211,0.35225696632431286,3.109016611574569,1.4917768126781084,-0.2705339916953161,0.10477746254551731,0.12304777982222669,0.03475219316710286,0.5988993002256859,0.3675214597533851,0.03357924002092894,0.06305978870753058,0.28554728813210717,0.2379678941650501,0.40043851000874914,0.6550889289440672,0.3035143773738848,8,392,81,33,2
Str130,505,0.06699950195345108,0.20561847826494853,0.44545799268466063,3.0908643956088913,1.3010676819752702,-0.28876737819519716,0.0669333326288499,0.08293051660112208,0.03257554959288068,0.7172097376454128,0.2589880291640877,0.023802233190499452,0.04973901508323645,0.2779625532302071,0.29270526348063614,0.4055749619027978,0.6056397683117803,0.2913647071569016,9,429,81,36,1
Str130,506,0.06701846754882722,0.20517198846164128,0.4455870991913383,3.090841936338882,1.301706989171332,-0.28804237833777535,0.06692292188895083,0.08286925745544987,0.032521647938907786,0.7168383067591573,0.2593800536698898,0.023781639570952882,0.049754295748491745,0.27711471848559044,0.29262966539045515,0.4055805772873367,0.6050996010789902,0.2913666351538618,9,429,81,36,2
Str131,507,0.11185414254696266,0.26150805481321665,0.37814328731835095,3.044824143506399,1.5564561751773878,-0.264995935565213,0.12808050954448444,0.14318814028428142,0.03005866839582858,0.5372012864331669,0.4357081470828743,0.027090566483958804,0.07028396813508546,0.2559762236192652,0.2545555531992366,0.39211667195869543,0.6507214697313904,0.29685432305035914,10,106,154,9,1
Str131,508,0.11154785493525878,0.26111249162618144,0.3773515683963888,3.0450078061014367,1.5586344619524846,-0.26543279913331813,0.1281952729084815,0.14321090644411916,0.029967573509397525,0.534800770944531,0.4382206222122121,0.026978606843256942,0.07017522064925377,0.2548342901527649,0.25420388841890657,0.3905799355756363,0.6520411415310257,0.2962351364254452,10,106,154,9,2
Str131,509,0.09182548150826507,0.3417318322694112,0.3586484211403691,3.0531704661399055,1.5912096980305226,-0.27990224001681835,0.13172928256591407,0.14635941508360495,0.03419512631194855,0.593964697450482,0.3764303776326588,0.02960492491685931,0.06210382218351584,0.2992456521247102,0.25637289991592604,0.39271058078943,0.7451234045866751,0.295939827108359,2,110,154,10,2
Str131,510,0.09186673124704059,0.34266292791888436,0.3587276820071684,3.0539207942584676,1.591181926922886,-0.2799200609627926,0.13179322419142334,0.14643013996277793,0.03419357466960641,0.5947973083814857,0.3756328863069534,0.02956980531156083,0.06211503619161371,0.30002398132460845,0.25650252619536,0.3931298032420699,0.745449480023333,0.29587624324312134,2,110,154,10,1
Str132,511,0.12067535143688034,0.2407474308497294,0.3228172556236544,3.1154857335837973,1.6717446360149977,-0.189382344484309,0.1315216625554667,0.14735119780960443,0.03279221105862683,0.4819774114214287,0.4774900910578495,0.04053249752072175,0.07496756546250477,0.23658229393714642,0.21653173874890888,0.38051054323978334,0.6332885667953494,0.328090746575744,11,395,82,33,1
Str132,512,0.12035284032222285,0.238647808720222,0.3223015502651574,3.1156306493529367,1.6709740164884683,-0.18865199918021391,0.13062889650844986,0.1464089616803596,0.03276869779484391,0.48140683014672014,0.477944200023163,0.04064896983011684,0.07483207075605901,0.2350827265781421,0.21622519904535165,0.3802017760734598,0.6319437368410293,0.3283049900190351,11,395,82,33,2
Str132,513,0.09316976522910374,0.32423263919110407,0.3633133289961814,3.114785792321891,1.5575080909735717,-0.26567101305759894,0.1242475855411289,0.14462385738178493,0.038544070360109796,0.6034659598620704,0.36377028121834454,0.03276375891958503,0.062071494664372055,0.3367637892033206,0.25409694727814713,0.39635023222051374,0.7318053426824731,0.30288771152885413,12,288,82,24,1
Str132,514,0.0930223334561796,0.3232966094678142,0.3635892641448054,3.1154320613638236,1.5570143702050703,-0.26555534477554943,0.1238911385798665,0.14425175222210765,0.038478229444037455,0.6037458638921434,0.3635708674014636,0.032683268706392994,0.06198588378687725,0.33640879475335994,0.25414737944302296,0.39605650234991385,0.7311468347805558,0.30273980253262633,12,288,82,24,2
Str133,515,0.10356317816953398,0.30357722918269453,0.323281151420674,3.0653381929552217,1.6642338539416075,-0.19095056541372696,0.1415688734809427,0.1600789872393907,0.04149886243698073,0.5132225783590548,0.44008313673620114,0.04669428490474404,0.06829072527481275,0.2761765023463696,0.21725611303742534,0.38147034384825224,0.7192339734882575,0.3288635431108346,10,418,110,35,1
Str133,516,0.10373677936232432,0.3028950716351802,0.32342859228814363,3.0657065907336123,1.6637081937910747,-0.1912778181527314,0.14154792639217856,0.1601068612529429,0.041487043940490693,0.5124027385165058,0.44097806199076867,0.04661919949272566,0.06837065312646969,0.27598699840213076,0.21732450611150483,0.381398574159493,0.7189989094483107,0.32862604574934146,10,418,110,35,2
Str133,517,0.09257717399525446,0.3252628906308782,0.3703075701011243,3.051966555684898,1.604710397579062,-0.2233826090656361,0.13180044716713182,0.14900578101110282,0.039328531713008534,0.5708622793466904,0.39527389832321624,0.033863822330093385,0.0627661935053849,0.2932868516184363,0.2547527036975487,0.3878516247991681,0.7429035155634185,0.3065470164760997,5,317,110,27,2
Str133,518,0.09251806491979116,0.32584997486133005,0.3704234456170979,3.0519695437149856,1.6048436524747065,-0.2232384078895643,0.13180307337002867,0.14902713293437547,0.03942033365662024,0.571328678534587,0.39471079834925865,0.033960523116154315,0.06274481321650882,0.2937116665537999,0.25486874094061335,0.38805190082612523,0.743325429619737,0.3068937184530656,5,317,110,27,1
Str134,519,0.08352430360736468,0.3631661609693725,0.4034042838865483,3.048350972032448,1.410014483966687,-0.3202693259504113,0.10877061168181043,0.12887961435011905,0.0349364054954659,0.7068135247646645,0.27024824534507735,0.02293822989025807,0.056761027870286085,0.410393821463937,0.29309676813079,0.4061317349260154,0.7114526670897714,0.2781693624357137,11,35,146,3,1
Str134,520,0.08310034872427771,0.36015754899075636,0.4031419408925875,3.049107787376425,1.408226456147442,-0.32110425450873115,0.10760294420311362,0.1274693396728137,0.03467732509759286,0.7078783470504393,0.26924246534991314,0.022879187599647525,0.05639738750717457,0.40744955483075423,0.29246642965790276,0.4059258321677546,0.7096624973137882,0.2782420096568032,11,35,146,3,2
Str134,521,0.09035702772185818,0.37157970821501046,0.3825113505556024,3.0223896613685723,1.472523209228698,-0.32565553351087495,0.12582113653007224,0.1428771371528082,0.0331928273653543,0.6543903604291653,0.3226400635706478,0.022969576000186915,0.06032378838983413,0.35892602652266636,0.2836324216698019,0.4044690005516717,0.7357618691093798,0.27303696813010964,4,40,146,4,1
Str134,522,0.0903875986168348,0.3701705307607221,0.38207268068600353,3.0216884571156837,1.4707730041728795,-0.32657902024965507,0.12558018983179225,0.14268745244333642,0.03314656689734681,0.6544578280562834,0.3225245904425612,0.02301758150115542,0.06030889220424649,0.3590140533614421,0.2829696066406094,0.4040933650578084,0.7339783229951519,0.2731901076052107,4,40,146,4,2
Str135,523,0.10483969895245376,0.34068611452053943,0.33482650080951204,3.0302976955997347,1.5746334292912039,-0.307045596925094,0.14379956047915363,0.15868543891013923,0.03245882940163445,0.5681150274692792,0.40174789738812294,0.030137075142597884,0.06790791954657695,0.2981499717834834,0.24019381867043618,0.3985469804952608,0.723780337839904,0.28976476993827155,12,204,107,17,1
Str135,524,0.10473215890867114,0.3395087953928067,0.3344171358587816,3.0300281759281207,1.5735678403190752,-0.30771028417476154,0.14343917878853352,0.15831424852163092,0.03236190228124767,0.5681257631711866,0.4017685003044023,0.030105736524411147,0.06782286349950833,0.2977532513040436,0.23985312759243477,0.39799426530722043,0.7225391007349191,0.28962734551575536,12,204,107,17,2
Str135,525,0.08036435245840136,0.4458432270729207,0.4160659090879121,2.99401595056063,1.428537018956089,-0.3509141342863408,0.1168722373107739,0.13088542924723354,0.029873038076375688,0.7252484429877086,0.25815910588665986,0.01659245112563153,0.05540446226686676,0.40085298877064285,0.330530852264785,0.41298081914745677,0.7644929341298371,0.25308470157093216,7,235,107,20,1
Str135,526,0.080317366540424,0.4445565266753326,0.41554285520990275,2.992982140835976,1.428632791118053,-0.3512439515342991,0.1168867565303796,0.13090304559950403,0.02982180204073436,0.7247734741592398,0.2586101886812589,0.016616337159501355,0.0553682633656229,0.4001891287930786,0.3297284064041217,0.4123692116569276,0.7634764319744682,0.25320133244489385,7,235,107,20,2
Str136,527,0.08220772563373722,0.44772918176980786,0.41170713828597616,3.0254583853486583,1.4365908715085818,-0.3467577660369197,0.11756774643376304,0.13306581407163792,0.03013698117752833,0.7295888293665184,0.2530193403441181,0.017391830289363558,0.056269198565229175,0.4257427414442726,0.3211284175900324,0.413639537811262,0.7523221570353997,0.25901553763544377,4,244,92,21,1
Str136,528,0.08230706565726169,0.4477689566411715,0.41229992188775544,3.0255871528858953,1.4358502515596445,-0.34673415775774197,0.11758604810740074,0.13310395572265338,0.030122917740895993,0.7296991713244092,0.25297571438547184,0.017325114290118945,0.05631995446216858,0.42606819916617156,0.321650297424417,0.4138452351641586,0.7521058886466754,0.2586958425539314,4,244,92,21,2
Str136,529,0.09373438504699534,0.37946631643811835,0.3433634678239599,3.0641681778681016,1.6074699184280146,-0.2950164585293958,0.13779694363543638,0.15150556089228664,0.032590325526844335,0.6180136093127,0.3519946418066606,0.029991748880639345,0.06290170264145933,0.3217452657162589,0.24854521334748983,0.40315479804151466,0.7481861131948591,0.2975307783849548,8,236,92,20,1
Str136,530,0.09372491622322983,0.37894780580087767,0.3431744436524779,3.0640613231718166,1.610951287577533,-0.2942582874087586,0.13794596081217655,0.1514405526892245,0.032498285828168494,0.6167245785255044,0.3532767918295239,0.029998629644971606,0.0629502620145445,0.3191851429830368,0.24840941454032972,0.4030317096044631,0.7488991828301703,0.2977130026871008,8,236,92,20,2
Str137,531,0.1117136024380842,0.31227057129689656,0.3014444287194787,3.060259473299404,1.682121317255814,-0.2688065916850077,0.15044453262969704,0.16337396363797793,0.03289122732651201,0.5032215634452082,0.45739886105904654,0.039379575495745264,0.07232118421354981,0.2545883830160992,0.2142674960669588,0.3870658550195524,0.7161519136262589,0.31336539667500646,4,220,174,19,1
Str137,532,0.11143540934585926,0.310949518313972,0.3013345984219198,3.060823654504385,1.6823228088356263,-0.26883362211641504,0.14993685727700715,0.16282296971434582,0.03282060793273528,0.5027025693169792,0.45798790339616674,0.039309527286854065,0.07219571006941237,0.2536666930245893,0.21419025644400777,0.38638299812852334,0.7158183697020929,0.3132253789050271,4,220,174,19,2
Str137,533,0.11767375621702236,0.28713432799696553,0.2972454766443474,3.0192469408008877,1.6448829129155247,-0.2515677801060429,0.1480613361841254,0.16114268782864216,0.029678916106212642,0.5074283407775237,0.4554829165522583,0.03708874267021798,0.07254414378249344,0.24958140220454786,0.20793845086850685,0.376987594591925,0.6484546739423094,0.309596362673084,5,245,174,21,2
Str137,534,0.11742863894477973,0.30523551053756887,0.29481854603917396,3.0588587588351746,1.686232872323567,-0.2666710568303023,0.15367450837636631,0.16690639197959614,0.03308261898115303,0.4832951428919431,0.4758089288917003,0.040895928216356583,0.07508070244035585,0.24962035304192187,0.20931290909360517,0.3864274117189754,0.7101784993520349,0.3142386842852627,5,245,174,21,1
Str138,535,0.0925125548649647,0.36658346362542127,0.3317579354035898,3.0452837539470896,1.7108125794647495,-0.22918794985976232,0.14083452840941654,0.1505677755380746,0.03479297257853318,0.5909665666849705,0.3698061976551579,0.03922723565987165,0.06333690160269799,0.2709372334411866,0.2337929903719437,0.3947706195473863,0.7465840813364507,0.32790140173229004,12,96,25,8,2
Str138,536,0.0925128616662444,0.3671234078192018,0.3316222496979869,3.045725295250802,1.711196025049359,-0.22898441273244358,0.1408153857525047,0.15052729422497363,0.034833926138978295,0.5913575607957161,0.369328734718054,0.0393137044862299,0.06333768999307322,0.27113082832405605,0.23372008411101725,0.39499345112611045,0.7469017839611136,0.3281195232506671,12,96,25,8,1
Str138,537,0.09766542960687168,0.3377287396906984,0.3265743530169509,3.0267605061358203,1.6014648113483,-0.2752497129862414,0.13943379036604941,0.1545334493631223,0.03609695478957772,0.5664031073962881,0.3971006267590183,0.03649626584469369,0.0652018392244348,0.29124527629409613,0.23197913475882487,0.3920750031706347,0.7364947056362854,0.3062634783310359,7,115,25,10,1
Str138,538,0.09776463922063995,0.3376774520482651,0.326228406799602,3.0274553933441726,1.6029499898515416,-0.27506169970006394,0.13954019318314023,0.15455452241890194,0.03602094613933126,0.5659261382447607,0.39758521917294826,0.036488642582291016,0.0652629548114814,0.29056198125990923,0.23174583788247932,0.39209032376524755,0.7365871633380219,0.3062785188160341,7,115,25,10,2
Str139,539,0.10060561019566565,0.31788050901520476,0.34059046484574934,3.0651913259696677,1.585536742021079,-0.27409781498746016,0.1351720831429517,0.15192312598846483,0.03472880188653756,0.5649340499996018,0.4022646813963684,0.03280126860402974,0.06574026745399729,0.29768614636336777,0.23829014111711586,0.39049018919684203,0.7171466141848223,0.29964151053253946,4,412,72,35,2
Str139,540,0.10302889935897194,0.32568933030016894,0.34368154638078247,3.064841385833203,1.581980158162223,-0.27344610689983806,0.13857299408256052,0.1562246088837409,0.03524632226397887,0.5677044310105335,0.39939688608852336,0.03289868290094323,0.066994845151445,0.30902128591965194,0.23973956723332304,0.39366026955949607,0.7152967507080262,0.3001116648637575,4,412,72,35,1
Str139,541,0.11861994406346163,0.1807867234309767,0.31460849855221895,3.07140888971034,1.5870763613824157,-0.22029756349814913,0.10867629588573428,0.12277214911394459,0.03131400182598796,0.4363718082051309,0.5242201271431745,0.039408064651694635,0.07498171160194801,0.18712953744052277,0.2139326727808145,0.37504338664848597,0.6013997664728724,0.319642039820353,8,404,72,34,2
Str139,542,0.11932193633017495,0.18114109393889785,0.31525335345052036,3.0706496967743613,1.585303883127983,-0.21985471052416133,0.10889914824601944,0.12304731032789316,0.03137552264965519,0.4380208935374358,0.5224959601438253,0.039483146318738956,0.07534727350151348,0.18759600943333418,0.2143116062243266,0.37709950407431003,0.6003654509391538,0.32001134778881585,8,404,72,34,1
Str140,543,0.07320484544277223,0.4768083620675347,0.42306086336975207,2.9882270698298243,1.4579685047695574,-0.28230880494600785,0.10913083127047904,0.12262306368140223,0.03626757227822417,0.7414589684891739,0.2365191913375311,0.02202184017329501,0.0521245620533023,0.4011243532751141,0.32609008158228664,0.4108957618809222,0.7896626509990636,0.28180000349857015,1,133,145,12,1
Str140,544,0.07316449164381279,0.4751379768673613,0.42268293253508626,2.987449944852919,1.457954369427353,-0.2822680041897658,0.10912694785029964,0.1226342099073135,0.036273179005161395,0.7407096746461894,0.237233393521383,0.022056931832427514,0.05210139029187603,0.40000029593205516,0.3256028281987384,0.41040576313984073,0.7892074305233624,0.28177925127428616,1,133,145,12,2
Str140,545,0.09362666010072274,0.3561053683646986,0.3385730742012969,2.999968203827322,1.5842332718051475,-0.26161809580648954,0.1377040217255471,0.1529476784385441,0.03865828344682695,0.5869863034471126,0.37599197016881675,0.03702172638407073,0.06348473023905815,0.3014720980287758,0.24023315603146214,0.3960195898643116,0.7488298282342101,0.3087221226662224,5,257,145,22,1
Str140,546,0.09352033979367555,0.35532622394217,0.3385670053521823,2.9997715822219324,1.5835674784804774,-0.2615484047859903,0.13753355461369862,0.15282357459637047,0.038643236195285285,0.5868257950453043,0.3761900527787451,0.03698415217595055,0.06342055050584815,0.3013841116274353,0.24015191455929483,0.3956196888237883,0.7483700952260477,0.3085545387175634,5,257,145,22,2
Str141,547,0.08494890009356704,0.4153188811603665,0.3798575064577223,3.0336868319907033,1.5424386473193734,-0.3088059794571111,0.1278544773402856,0.14151166046440367,0.03445090939298676,0.6633451471825874,0.31146949399064267,0.02518535882676994,0.05924071025589765,0.3486644379705916,0.28814358870751167,0.4104806236882545,0.7838929947635028,0.2849903223913074,12,360,157,30,1
Str141,548,0.0849807714951577,0.41437533885802136,0.3795935015650167,3.0338335912038756,1.5445368482229842,-0.30858708095549126,0.12787546122301,0.14138591591758592,0.03437575822243869,0.6623431067433332,0.3124446035330987,0.0252122897235681,0.05927465096310748,0.3465432403584322,0.2877850748765303,0.410327155680738,0.7840743850581512,0.28512595174244876,12,360,157,30,2
Str141,549,0.10888173655364705,0.32681554332952284,0.3507247812967304,3.0638631272079566,1.5718284344003088,-0.301894765498047,0.1428948225077988,0.15959891615491412,0.03503656111016452,0.5416482057186024,0.42892110521975507,0.029430689061642507,0.07088827351320603,0.2948579636962975,0.25279155116530266,0.4037298503182622,0.7439497116563345,0.28546061443366344,2,158,157,14,2
Str141,550,0.10922844314785941,0.32829605739949763,0.3505378373217641,3.063639021839513,1.5722732555516001,-0.30198558246494916,0.14348556149277922,0.16024412222063866,0.03512043331533826,0.5418565711026531,0.42860295974226714,0.029540469155079734,0.07106092952599473,0.29593408001979243,0.2527387945574486,0.40439668792000644,0.744348606697704,0.28578063934427844,2,158,157,14,1
Str142,551,0.09128543298778212,0.42887257066674656,0.37672268545575816,2.9449087765700748,1.6923313631386059,-0.2019560597036154,0.14953958089459815,0.15669017823415873,0.04005982738731217,0.6243078005238196,0.33440322804016304,0.0412889714360174,0.06415738467690431,0.28852162649640806,0.2602123010018255,0.40031788467371265,0.7528180013632187,0.3418237503341064,2,290,220,25,1
Str142,552,0.09131045576620252,0.42944981203254895,0.37668835981301046,2.944661890720731,1.6904497474171456,-0.20286807561584555,0.1497076567807579,0.1569795489860147,0.0400440831554836,0.62445520648551045,0.3344290644663459,0.04111572904814369,0.06419358223015176,0.2896017377043383,0.2602776877934195,0.40058516097055347,0.7532580617924511,0.3411631739791327,2,290,220,25,2
Str142,553,0.0780661850823749,0.46558533708591393,0.3932533481148676,2.9319572069008,1.5127758709101444,-0.2707741568870951,0.12436813878213583,0.13667693573104653,0.04073303367439231,0.6940330164678585,0.2755110150730953,0.030455968459046204,0.05625513761402596,0.3617653986966151,0.2927459787108878,0.40587312118576035,0.7883890144439195,0.30363246674914796,9,21,220,2,2
Str142,554,0.07745718288715346,0.46199006405233334,0.39435456615038667,2.932603179129673,1.5101970319949567,-0.2717864209344332,0.12286060226870799,0.13513829556979767,0.040720652672897865,0.6946464165826556,0.27500510110773596,0.0303484823096085,0.05583688857336469,0.35961950208189775,0.2937168558684353,0.4047334377374499,0.7883436315435225,0.30362078444290336,9,21,220,2,1
Str143,555,0.09790238768667674,0.40165882120783686,0.3354849923764863,2.97169647786833,1.7119967386046053,-0.2464297140761321,0.1612366510675574,0.16992136241971534,0.03498090136350402,0.5829234709938553,0.3775267993605479,0.03954972964559676,0.06873452362068615,0.2769670489800836,0.2392434705641386,0.3978166994402371,0.7479406004819966,0.32891518751215504,10,430,47,36,1
Str143,556,0.0977232786036943,0.40013109920207085,0.3354789094974255,2.9720371824288883,1.7120386405222103,-0.24669346582801557,0.16067002485615875,0.16929472642265092,0.034904548804163917,0.5827657603742313,0.3777667859231957,0.039467453702573,0.06859772252107771,0.27580346897774694,0.23929304821305836,0.39743663440496796,0.7477585052097381,0.32875769297976926,10,430,47,36,2
Str143,557,0.09034083580582661,0.4205734977764455,0.3371873205268256,2.9685134861963682,1.739831112847171,-0.22634800552074102,0.15298195919380297,0.15929658416860792,0.034276154560869,0.6222531789692372,0.33690182633171833,0.04084499469904448,0.06383160645939927,0.27700602765434196,0.2402262489955737,0.3950166860543991,0.7419641627504453,0.34014742728822867,7,307,47,26,2
Str143,558,0.09024846692703711,0.4214683409962782,0.33790205336975476,2.968826151778685,1.7388525037682743,-0.22650799104940653,0.15282662265554536,0.1591690196812135,0.03435607247963013,0.6229423203736354,0.33625962637375667,0.04079805325260792,0.06380398361482818,0.27786337502216507,0.24068850981099724,0.39525072891273105,0.742714579802013,0.34007170905858075,7,307,47,26,1
Str144,559,0.09331987598574121,0.34972462129664134,0.3748699108721076,3.0617493787819954,1.5439753227065456,-0.27977761926964606,0.13077249772695307,0.14888970565591472,0.03572271920659158,0.6153344541250836,0.3568098268345303,0.027855719040386112,0.06233735968918377,0.33757850052554,0.26637387453278755,0.3978274073900444,0.7352951945445994,0.29018814211408556,3,39,124,4,1
Str144,560,0.09293577785389069,0.3475466090764525,0.3742091219528659,3.061782790446817,1.5450551689112524,-0.27981825998870924,0.1302019346958065,0.14815804038930597,0.035637551860347595,0.614101884670504,0.35800505870417815,0.027893056625317877,0.06214900741147251,0.3347540625672236,0.26591693478763867,0.39697124699992264,0.7354664284751397,0.29026135030437844,3,39,124,4,2
Str144,561,0.08961854029017882,0.38766671010891784,0.3590855004721179,3.0556044657115455,1.6147789487773652,-0.2622665477893345,0.1360873593311112,0.15058673886362112,0.03573344680835639,0.6250238066539711,0.3432269669449003,0.03174922640112857,0.061558357513367516,0.3282053179201497,0.2567476058179242,0.40120717751505,0.7591936069387598,0.30635644578872356,7,271,124,23,1
